iteration,state,rewards,count
503,[0 1 0 0 1 0 0 0],"{0: '8.5', 1: '7.5'}",1
504,[0 1 0 0 1 0 0 0],"{0: '8.5', 1: '7.5'}",1
505,[0 1 0 0 1 0 0 0],"{0: '8.5', 1: '7.5'}",1
506,[2 0 0 0 1 0 0 0],"{0: '7.25', 1: '6.25'}",1
507,[2 0 0 0 0 0 0 0],"{0: '8.5', 1: '7.5'}",1
508,[2 0 0 0 0 0 0 0],"{0: '8.5', 1: '7.5'}",1
509,[2 0 0 0 0 0 0 0],"{0: '8.5', 1: '7.5'}",1
510,[0 0 0 0 1 0 0 0],"{0: '9.75', 1: '8.75'}",1
511,[0 0 0 0 1 0 0 0],"{0: '9.75', 1: '8.75'}",1
512,[0 0 0 0 1 0 0 0],"{0: '9.75', 1: '8.75'}",1
513,[0 0 0 0 1 0 0 0],"{0: '9.75', 1: '8.75'}",1
514,[0 0 0 0 1 0 0 0],"{0: '9.75', 1: '8.75'}",1
515,[0 0 0 0 1 0 0 0],"{0: '9.75', 1: '8.75'}",1
516,[0 0 0 0 1 0 0 0],"{0: '9.75', 1: '8.75'}",1
517,[0 0 0 0 1 0 0 0],"{0: '9.75', 1: '8.75'}",1
518,[2 1 0 0 0 0 0 0],"{0: '7.25', 1: '6.25'}",1
519,[2 1 0 0 0 0 0 0],"{0: '7.25', 1: '6.25'}",1
520,[2 1 0 0 0 0 0 0],"{0: '7.25', 1: '6.25'}",1
521,[2 1 0 0 0 0 0 0],"{0: '7.25', 1: '6.25'}",1
522,[0 1 0 0 1 0 0 0],"{0: '8.5', 1: '7.5'}",1
