iteration,state,rewards,count
1654,[0 0 0 0 2 0 2 0],"{0: '6.0', 1: '5.0'}",1
1655,[0 0 0 0 2 0 0 1],"{0: '7.25', 1: '6.25'}",1
1656,[0 0 0 0 2 0 2 0],"{0: '6.0', 1: '5.0'}",1
1657,[0 0 0 0 2 0 1 0],"{0: '7.25', 1: '6.25'}",1
1658,[0 0 0 0 2 0 2 0],"{0: '6.0', 1: '5.0'}",1
1659,[0 0 0 0 2 0 2 0],"{0: '6.0', 1: '5.0'}",1
1660,[0 0 0 0 2 0 2 0],"{0: '6.0', 1: '5.0'}",1
1661,[0 0 0 0 2 0 2 0],"{0: '6.0', 1: '5.0'}",1
1662,[0 0 0 0 2 0 2 0],"{0: '6.0', 1: '5.0'}",1
1663,[0 0 0 0 2 0 2 0],"{0: '6.0', 1: '5.0'}",1
1664,[0 0 0 0 2 0 2 0],"{0: '6.0', 1: '5.0'}",1
1665,[0 0 0 0 2 0 2 0],"{0: '6.0', 1: '5.0'}",1
1666,[0 0 0 0 2 0 2 0],"{0: '6.0', 1: '5.0'}",1
1667,[0 0 0 1 2 0 0 0],"{0: '7.25', 1: '6.25'}",1
1668,[0 0 0 0 2 0 2 0],"{0: '6.0', 1: '5.0'}",1
1669,[0 0 0 0 2 0 0 0],"{0: '8.5', 1: '7.5'}",1
